run1.002.0055865.030.h5	1.00e-03	0.0167533	1.62219	5.63999	14.9644	95.07206117253216	0.0
run1.003.0080953.030.h5	1.00e-03	0.0167533	1.64734	28.9766	36.6565	52.029474890008565	0.0
run1.001.0086450.030.h5	1.00e-03	0.0127538	1.33296	6.76477	15.2851	98.16412064649806	0.0
